금융회사명,상품명,가입방법,만기이자,우대조건,가입대상,금리유형,저축기간(개월),기본금리(%),최고우대금리(%)
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.5,1.5
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,2.0,2.0
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.2,2.2
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,2.8,2.8
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.0,3.0
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.9,2.9
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.9,2.9
스카이저축은행,비대면회전(6M)정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.3,2.3
스카이저축은행,비대면회전(6M)정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.1,3.1
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.2,1.2
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,1.3,1.3
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.5,2.5
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.6,2.6
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,3.0,3.0
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,2.9,2.9
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.0,3.0
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.6,2.6
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.6,2.6
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.4,1.4
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,1.9,1.9
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.2,2.2
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,2.85,2.85
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.0,3.0
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.8,2.8
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.8,2.8
스카이저축은행,회전(6M)정기예금,영업점,*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.3,2.3
스카이저축은행,회전(6M)정기예금,영업점,*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.5,2.5
스카이저축은행,회전(6M)정기예금,영업점,*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,3.0,3.0
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.2,1.2
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,1.3,1.3
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.6,2.6
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,2.95,2.95
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.0,3.0
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.6,2.6
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.6,2.6
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,1,1.0,1.0
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,3,1.0,1.0
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,6,2.8,2.8
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,12,3.0,3.0
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,24,1.0,1.0
스타저축은행,스타e_정기예금,"인터넷,스마트폰","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,36,1.0,1.0
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,1,1.5,1.5
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,3,2.0,2.0
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,6,2.8,2.8
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,12,3.0,3.0
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,24,2.8,2.8
스타저축은행,정기예금,영업점,"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,제한없음,단리,36,2.7,2.7
신한은행,쏠편한 정기예금,"인터넷,스마트폰","-1개월 이하: (일반) 정기예금 기본금리 1/2
(단, 최저금리 0.10%)
-1개월 초과~6개월 이하: (일반) 정기예금 기본금리의 1/4
(단, 최저금리 0.10%)
-6개월 초과:  0.10%",해당사항없음,만14세이상 개인고객,단리,1,1.8,2.65
신한은행,쏠편한 정기예금,"인터넷,스마트폰","-1개월 이하: (일반) 정기예금 기본금리 1/2
(단, 최저금리 0.10%)
-1개월 초과~6개월 이하: (일반) 정기예금 기본금리의 1/4
(단, 최저금리 0.10%)
-6개월 초과:  0.10%",해당사항없음,만14세이상 개인고객,단리,3,2.0,2.6
신한은행,쏠편한 정기예금,"인터넷,스마트폰","-1개월 이하: (일반) 정기예금 기본금리 1/2
(단, 최저금리 0.10%)
-1개월 초과~6개월 이하: (일반) 정기예금 기본금리의 1/4
(단, 최저금리 0.10%)
-6개월 초과:  0.10%",해당사항없음,만14세이상 개인고객,단리,6,2.05,2.55
신한은행,쏠편한 정기예금,"인터넷,스마트폰","-1개월 이하: (일반) 정기예금 기본금리 1/2
(단, 최저금리 0.10%)
-1개월 초과~6개월 이하: (일반) 정기예금 기본금리의 1/4
(단, 최저금리 0.10%)
-6개월 초과:  0.10%",해당사항없음,만14세이상 개인고객,단리,12,2.15,2.55
신한은행,쏠편한 정기예금,"인터넷,스마트폰","-1개월 이하: (일반) 정기예금 기본금리 1/2
(단, 최저금리 0.10%)
-1개월 초과~6개월 이하: (일반) 정기예금 기본금리의 1/4
(단, 최저금리 0.10%)
-6개월 초과:  0.10%",해당사항없음,만14세이상 개인고객,단리,24,2.25,2.45
신한은행,쏠편한 정기예금,"인터넷,스마트폰","-1개월 이하: (일반) 정기예금 기본금리 1/2
(단, 최저금리 0.10%)
-1개월 초과~6개월 이하: (일반) 정기예금 기본금리의 1/4
(단, 최저금리 0.10%)
-6개월 초과:  0.10%",해당사항없음,만14세이상 개인고객,단리,36,2.25,2.45
신한저축은행,e-더드림정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,12,2.8,2.8
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,3,2.3,2.3
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,6,2.4,2.4
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,12,2.7,2.7
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,24,1.8,1.8
신한저축은행,e-정기예금,인터넷,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,36,1.8,1.8
신한저축은행,s-더드림정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,12,2.8,2.8
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,3,2.3,2.3
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,6,2.4,2.4
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,12,2.7,2.7
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,24,1.8,1.8
신한저축은행,s-정기예금,스마트폰,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,개인,단리,36,1.8,1.8
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,1,2.0,2.0
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,3,2.0,2.0
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,6,2.4,2.4
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,12,2.9,2.9
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,12,2.8,2.8
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,24,2.5,2.5
신한저축은행,더드림정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,36,2.5,2.5
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,3,2.3,2.3
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,6,2.4,2.4
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,12,2.7,2.7
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,24,1.8,1.8
신한저축은행,정기예금,영업점,"- 1개월 이내 : 약정금리
- 1개월 초과 : 보통예금금리",없음,제한없음,단리,36,1.8,1.8
아산저축은행,SB톡톡-정기예금,스마트폰,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.7,2.7
아산저축은행,SB톡톡-정기예금,스마트폰,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,2.9,2.9
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,2.0,2.0
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.7,2.7
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.0,2.0
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.9,2.9
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.5,2.5
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,3.0,3.0
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,3.11,3.11
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,3.0,3.0
아산저축은행,e-정기예금,"인터넷,스마트폰","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,36,2.8,2.8
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,0.2,0.2
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,1.5,1.5
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,0.5,0.5
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,1,1.8,1.8
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.7,2.7
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,1.3,1.3
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.0,2.0
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.5,2.5
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,3,2.1,2.1
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,3.0,3.0
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.5,2.5
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.3,2.3
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.7,2.7
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,6,2.4,2.4
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,3.1,3.1
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,3.2,3.2
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,2.85,2.85
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,12,2.96,2.96
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,3.0,3.0
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,2.5,2.5
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,2.0,2.0
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,2.4,2.4
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,24,2.56,2.56
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,36,3.0,3.0
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,36,2.0,2.0
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,36,2.4,2.4
아산저축은행,정기예금,영업점,"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,제한없음,단리,36,2.31,2.31
아이엠뱅크,iM스마트예금,"인터넷,스마트폰","만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%","* 최고우대금리 : 연0.25%p
- 가입일(재예치일)로부터 3개월 이내 아래 1가지 이상 요건 충족시
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",실명의 개인,단리,1,1.6,1.65
아이엠뱅크,iM스마트예금,"인터넷,스마트폰","만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%","* 최고우대금리 : 연0.25%p
- 가입일(재예치일)로부터 3개월 이내 아래 1가지 이상 요건 충족시
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",실명의 개인,단리,3,2.6,2.65
아이엠뱅크,iM스마트예금,"인터넷,스마트폰","만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%","* 최고우대금리 : 연0.25%p
- 가입일(재예치일)로부터 3개월 이내 아래 1가지 이상 요건 충족시
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",실명의 개인,단리,6,2.5,2.75
아이엠뱅크,iM스마트예금,"인터넷,스마트폰","만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%","* 최고우대금리 : 연0.25%p
- 가입일(재예치일)로부터 3개월 이내 아래 1가지 이상 요건 충족시
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",실명의 개인,단리,12,2.5,2.75
아이엠뱅크,iM스마트예금,"인터넷,스마트폰","만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%","* 최고우대금리 : 연0.25%p
- 가입일(재예치일)로부터 3개월 이내 아래 1가지 이상 요건 충족시
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",실명의 개인,단리,24,2.18,2.43
아이엠뱅크,iM스마트예금,"인터넷,스마트폰","만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%","* 최고우대금리 : 연0.25%p
- 가입일(재예치일)로부터 3개월 이내 아래 1가지 이상 요건 충족시
① 당행 주택청약종합저축 보유
② 당행 신용(체크)카드 결제실적 보유(결제금액 출금기준)
* 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",실명의 개인,단리,36,2.2,2.45
아이엠뱅크,iM주거래우대예금(첫만남고객형),"영업점,인터넷,스마트폰","만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%","* 최고우대금리 : 연0.65%p              
 - 목돈굴리기예금 최초 가입시 : 연0.20%p
 - 상품 가입 전 최근 1개월 이내 신용(체크)카드 신규 발급 : 연0.20%p
 - 상품 가입 전 최근 1개월 이내 인터넷.폰.모바일앱뱅킹 가입 : 연0.20%p
 * 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",실명의 개인,단리,6,1.67,2.32
아이엠뱅크,iM주거래우대예금(첫만남고객형),"영업점,인터넷,스마트폰","만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%","* 최고우대금리 : 연0.65%p              
 - 목돈굴리기예금 최초 가입시 : 연0.20%p
 - 상품 가입 전 최근 1개월 이내 신용(체크)카드 신규 발급 : 연0.20%p
 - 상품 가입 전 최근 1개월 이내 인터넷.폰.모바일앱뱅킹 가입 : 연0.20%p
 * 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",실명의 개인,단리,12,2.26,2.91
아이엠뱅크,iM주거래우대예금(첫만남고객형),"영업점,인터넷,스마트폰","만기 후 1개월 미만 경과 : 약정이자율 x 50%
만기 후 3개월 미만 경과 : 약정이자율 x 25% 
만기 후 3개월 이상 경과 : 약정이자율 x 10%","* 최고우대금리 : 연0.65%p              
 - 목돈굴리기예금 최초 가입시 : 연0.20%p
 - 상품 가입 전 최근 1개월 이내 신용(체크)카드 신규 발급 : 연0.20%p
 - 상품 가입 전 최근 1개월 이내 인터넷.폰.모바일앱뱅킹 가입 : 연0.20%p
 * 해당 상품을 인터넷/모바일뱅킹을 통해 가입 : 연0.05%p",실명의 개인,단리,24,2.13,2.78
